'Id: "" Comment: "" Operator: "administrator" Anode: "Cu" Scantype: "locked coupled" TimePerStep: "113.4" 
34.34	3385.115
34.36	3148.636
34.38	3222.844
34.4	3354.735
34.42	3357.719
34.44	3228.073
34.46	3228.126
34.48	3335.909
34.5	3252.527
34.52	3235.465
34.54	3152.029
34.56	3148.389
34.58	3178.987
34.6	3255.459
34.62	3275.848
34.64	3252.31
34.66	3301.419
34.68	3292.168
34.7	3249.637
34.72	3367.648
34.74	3440.979
34.76	3430.67
34.78	3495.79
34.8	3493.876
34.82	3554.377
34.84	3738.685
34.86	3826.659
34.88	4145.918
34.9	4456.346
34.92	4683.411
34.94	5204.254
34.96	5894.943
34.98	6714.173
35	7462.608
35.02	8113.688
35.04	8701.932
35.06	8460.837
35.08	8094.187
35.1	7449.86
35.12	6843.604
35.14	6280.106
35.16	5799.582
35.18	4979.154
35.2	4488.788
35.22	4082.61
35.24	3915.396
35.26	3494.815
35.28	3546.048
35.3	3470.377
35.32	3330.631
35.34	3184.834
35.36	3249.939
35.38	3182.038
35.4	3091.753
35.42	3138.565
35.44	3287.027
35.46	2934.05
35.48	3103.845
35.5	3055.745
35.52	2955.903
35.54	3099.312
35.56	2915.884
35.58	2859.875
35.6	3036.032
35.62	3009.659
35.64	3106.392
35.66	2991.115
35.68	3013.371
35.7	3072.177
35.72	2911.833
35.74	3064.08
35.76	2857.384
35.78	2810.83
35.8	2928.258
35.82	2924.728
35.84	2917.116
35.86	2960.388
35.88	2896.547
35.9	3002.658
35.92	2939.023
35.94	3053.034
35.96	2759.633
35.98	2818.66
36	2918.253
36.02	2912.438
36.04	2921.987
36.06	3017.851
36.08	2996.79
36.1	2969.448
36.12	2802.741
36.14	2782.054
36.16	2827.838
36.18	2802.439
36.2	2823.126
36.22	2878.709
36.24	2766.993
36.26	2776.312
36.28	2701.885
36.3	2847.638
36.32	2819.875
36.34	2735.755
36.36	2791.236
36.38	2726.879
36.4	2756.528
36.42	2750.135
36.44	2741.593
36.46	2736.384
36.48	2780.812
36.5	2662.695
36.52	2768.254
36.54	2662.842
36.56	2821.567
36.58	2853.441
36.6	2759.599
36.62	2665.799
36.64	2725.252
36.66	2685.608
36.68	2634.724
36.7	2723.424
36.72	2706.123
36.74	2790.167
36.76	2735.911
36.78	2694.123
36.8	2750.022
36.82	2644.765
36.84	2596.677
36.86	2659.648
36.88	2691.789
36.9	2752.929
36.92	2647.685
36.94	2762.673
36.96	2778.519
36.98	2672.074
37	2553.49
37.02	2742.109
37.04	2567.931
37.06	2732.661
37.08	2728.125
37.1	2668.314
37.12	2748.806
37.14	2702.484
37.16	2702.822
37.18	2741.631
37.2	2473.171
37.22	2703.146
37.24	2521.854
37.26	2604.039
37.28	2623.368
37.3	2642.235
37.32	2639.488
37.34	2530.78
37.36	2598.551
37.38	2689.963
37.4	2655.001
37.42	2596.472
37.44	2628.207
37.46	2623.748
37.48	2612.149
37.5	2627.528
37.52	2742.191
37.54	2482.123
37.56	2597.119
37.58	2549.629
37.6	2632.287
37.62	2594.525
37.64	2647.302
37.66	2700.788
37.68	2668.104
37.7	2597.439
37.72	2644.354
37.74	2603.253
37.76	2624.682
37.78	2672.663
37.8	2698.471
37.82	2712.064
37.84	2636.205
37.86	2556.444
37.88	2621.977
37.9	2562.15
37.92	2762.159
37.94	2748.097
37.96	2708.666
37.98	2629.121
38	2718.012
38.02	2628.736
38.04	2839.424
38.06	2877.398
38.08	2962.375
38.1	3028.271
38.12	3002.65
38.14	3215.262
38.16	3390.876
38.18	3405.986
38.2	3614.055
38.22	4135.017
38.24	4415.894
38.26	4937.444
38.28	5444.127
38.3	5978.807
38.32	5933.834
38.34	5385.27
38.36	5165.783
38.38	4990.388
38.4	4936.163
38.42	4757.582
38.44	4294.393
38.46	4056.766
38.48	3856.511
38.5	3713.154
38.52	3572.778
38.54	3489.446
38.56	3489.65
38.58	3656.432
38.6	3587.163
38.62	3653.3
38.64	3734.246
38.66	3789.115
38.68	3785.016
38.7	3791.618
38.72	3853.81
38.74	3835.934
38.76	3919.041
38.78	3792.878
38.8	3763.266
38.82	3726.767
38.84	3850.531
38.86	3751.862
38.88	3565.213
38.9	3521.866
38.92	3440.198
38.94	3430.635
38.96	3354.38
38.98	3240.369
39	3123.474
39.02	3050.445
39.04	3031.189
39.06	2935.257
39.08	3084.77
39.1	2837.08
39.12	2847.801
39.14	2838.797
39.16	2934.427
39.18	2783.038
39.2	2756.437
39.22	2731.813
39.24	2656.054
39.26	2616.583
39.28	2753.079
39.3	2721.925
39.32	2727.495
39.34	2712.323
39.36	2579.14
39.38	2667.355
39.4	2795.44
39.42	2793.832
39.44	2765.337
39.46	2671.976
39.48	2663.763
39.5	2773.939
39.52	2668.995
39.54	2756.554
39.56	2685.919
39.58	2695.773
39.6	2761.438
39.62	2883.972
39.64	2845.347
39.66	2890.451
39.68	3052.483
39.7	3124.681
39.72	3129.783
39.74	3274.37
39.76	3488.063
39.78	3682.115
39.8	3858.956
39.82	4196.373
39.84	4513.06
39.86	5081.935
39.88	5664.247
39.9	6449.73
39.92	7459.977
39.94	8835.755
39.96	10539.28
39.98	12888.02
40	15892.6
40.02	19834.32
40.04	24760.69
40.06	30188.02
40.08	34743.97
40.1	36950.12
40.12	34980.69
40.14	31741.6
40.16	27896.31
40.18	25133.98
40.2	22769.9
40.22	20278.19
40.24	16369.63
40.26	12552.62
40.28	9295.196
40.3	7431.833
40.32	6140.182
40.34	5325.907
40.36	4588.327
40.38	4151.908
40.4	3732.141
40.42	3550.16
40.44	3376.683
40.46	3159.756
40.48	3137.191
40.5	2903.188
40.52	2839.812
40.54	2814.128
40.56	2768.117
40.58	2762.658
40.6	2615.731
40.62	2673.39
40.64	2546.98
40.66	2596.173
40.68	2480.895
40.7	2547.616
40.72	2436.523
40.74	2480.657
40.76	2396.884
40.78	2458.702
40.8	2510.474
40.82	2365.7
40.84	2261.834
40.86	2406.931
40.88	2383.154
40.9	2256.647
40.92	2385.261
40.94	2294.563
40.96	2363.972
40.98	2392.806
41	2301.824
41.02	2314.218
41.04	2310.15
41.06	2225.289
41.08	2284.744
41.1	2274.608
41.12	2243.423
41.14	2211.205
41.16	2129.733
41.18	2277.405
41.2	2347.688
41.22	2197.845
41.24	2069.865
41.26	2239.908
41.28	2230.832
41.3	2247.635
41.32	2146.09
41.34	2248.209
41.36	2229.969
41.38	2151.674
41.4	2250.17
41.42	2198.59
41.44	2128.98
41.46	2202.615
41.48	2155.869
41.5	2150.34
41.52	2143.823
41.54	2076.719
41.56	2096
41.58	2246.053
41.6	2157.252
41.62	2249.238
41.64	2120.03
41.66	2158.618
41.68	2105.075
41.7	2081.381
41.72	2190.356
41.74	2112.652
41.76	2120.016
41.78	2068.761
41.8	2161.5
41.82	2110.631
41.84	2148.736
41.86	2112.76
41.88	2113.835
41.9	1983.679
41.92	2170.47
41.94	2084.198
41.96	2068.177
41.98	2072.047
42	2077.317
42.02	2187.684
42.04	2003.922
42.06	2139.674
42.08	2129.489
42.1	2019.157
42.12	2132.915
42.14	2113.66
42.16	2086.048
42.18	2103.65
42.2	2057.584
42.22	2093.583
42.24	2107.55
42.26	2016.513
42.28	2059.982
42.3	1988.405
42.32	2076.337
42.34	2042.233
42.36	2051.361
42.38	2012.927
42.4	1957.699
42.42	1973.891
42.44	2005.078
42.46	2063.274
42.48	2147.592
42.5	1995.54
42.52	2028.763
42.54	2036.908
42.56	2005.509
42.58	2035.649
42.6	2037.342
42.62	2046.266
42.64	2037.201
42.66	1930.079
42.68	1930.556
42.7	1954.421
42.72	1915.436
42.74	2085.548
42.76	2025.248
42.78	2008.988
42.8	2102.389
42.82	2032.75
42.84	1940.648
42.86	2012.533
42.88	2066.148
42.9	2026.875
42.92	2048.929
42.94	1996.887
42.96	1961.435
42.98	1897.141
43	1852.454
43.02	1914.282
43.04	2006.506
43.06	1928.699
43.08	1908.693
43.1	1946.298
43.12	2088.979
43.14	1970.141
43.16	1952.716
43.18	1892.938
43.2	1899.845
43.22	1929.275
43.24	1912.02
43.26	1995.371
43.28	1940.565
43.3	1943.915
43.32	1964.661
43.34	1894.738
43.36	1903.006
43.38	1881.401
43.4	1937.064
43.42	1878.204
43.44	1911.132
43.46	1967.529
43.48	1906.892
43.5	1865.128
43.52	1884.235
43.54	1925.292
43.56	1821.673
43.58	1872.898
43.6	1866.321
43.62	2015.755
43.64	1903.398
43.66	1836.541
43.68	1860.843
43.7	1865.108
43.72	1979.387
43.74	1817.389
43.76	1905.807
43.78	1921.066
43.8	1846.929
43.82	2009.534
43.84	2005.276
43.86	1868.239
43.88	1889.819
43.9	1859.955
43.92	1984.388
43.94	1917.062
43.96	1804.397
43.98	1923.398
44	1865.507
44.02	1912.669
44.04	1852.496
44.06	1915.56
44.08	1889.691
44.1	1808.671
44.12	1921.89
44.14	1941.843
44.16	1874.764
44.18	1962.238
44.2	1928.78
44.22	1933.256
44.24	1903.237
44.26	1768.955
44.28	1862.416
44.3	1852.651
44.32	1901.697
44.34	1888.619
44.36	1931.226
44.38	1879.841
44.4	1935.544
44.42	1880.917
44.44	1847.266
44.46	1856.347
44.48	1973.667
44.5	1869.853
44.52	1886.632
44.54	1998.326
44.56	1815.81
44.58	1820.219
44.6	1696.372
44.62	1799.477
44.64	1898.168
44.66	1788.828
44.68	1812.313
44.7	1841.888
44.72	1903.694
44.74	1891.146
44.76	1805.023
44.78	1763.401
44.8	1735.646
44.82	1758.65
44.84	1767.514
44.86	1779.729
44.88	1819.143
44.9	1854.067
44.92	1871.119
44.94	1737.715
44.96	1694.902
44.98	1754.943
45	1760.108
45.02	1775.41
45.04	1752.592
45.06	1830.136
45.08	1735.272
45.1	1843.653
45.12	1767.239
45.14	1751.407
45.16	1879.326
45.18	1732.172
45.2	1688.139
45.22	1752.716
45.24	1879.51
45.26	1803.835
45.28	1844.334
45.3	1882.622
45.32	1762.23
45.34	1773.299
45.36	1800.015
45.38	1789.698
45.4	1807.583
45.42	1788.388
45.44	1743.501
45.46	1781.088
45.48	1704.836
45.5	1681.228
45.52	1737.271
45.54	1789.968
45.56	1742.829
45.58	1738.366
45.6	1869.594
45.62	1690.032
45.64	1735.454
45.66	1713.296
45.68	1781.766
45.7	1834.18
45.72	1763.289
45.74	1695.657
45.76	1643.3
45.78	1868.798
45.8	1599.962
45.82	1693.287
45.84	1811.742
45.86	1749.45
45.88	1693.943
45.9	1658.138
45.92	1810.825
45.94	1683.5
45.96	1713.124
45.98	1695.431
46	1730.13
46.02	1723.823
46.04	1770.959
46.06	1783.161
46.08	1768.356
46.1	1716.87
46.12	1722.122
46.14	1664.513
46.16	1775.73
46.18	1703.537
46.2	1667.695
46.22	1709.188
46.24	1788.582
46.26	1657.679
46.28	1725.567
46.3	1727.78
46.32	1737.871
46.34	1747.874
46.36	1753.986
46.38	1712.283
46.4	1726.552
46.42	1698.002
46.44	1624.486
46.46	1684.162
46.48	1722.438
46.5	1657.614
46.52	1598.715
46.54	1689.798
46.56	1757.542
46.58	1736.145
46.6	1655.501
46.62	1640.205
46.64	1640.894
46.66	1707.316
46.68	1739.583
46.7	1678.246
46.72	1647.864
46.74	1654.711
46.76	1644.555
46.78	1625.681
46.8	1675.884
46.82	1588.244
46.84	1683.139
46.86	1691.052
46.88	1700.978
46.9	1629.006
46.92	1725.546
46.94	1638.946
46.96	1575.836
46.98	1630.845
47	1725.243
47.02	1633.592
47.04	1679.819
47.06	1639.716
47.08	1650.628
47.1	1596.759
47.12	1718.2
47.14	1612.107
47.16	1681.398
47.18	1586.66
47.2	1665.178
47.22	1559.368
47.24	1629.512
47.26	1641.578
47.28	1546.399
47.3	1631.517
47.32	1598.841
47.34	1619.289
47.36	1587.612
47.38	1618.009
47.4	1719.141
47.42	1642.186
47.44	1662.068
47.46	1576.998
47.48	1670.854
47.5	1676.454
47.52	1645.293
47.54	1603.459
47.56	1664.079
47.58	1549.321
47.6	1708.371
47.62	1639.303
47.64	1602.462
47.66	1612.514
47.68	1539.391
47.7	1643.712
47.72	1597.383
47.74	1668.362
47.76	1585.534
47.78	1589.523
47.8	1546.51
47.82	1624.715
47.84	1519.788
47.86	1569.669
47.88	1549.962
47.9	1648.528
47.92	1607.922
47.94	1593.136
47.96	1589.901
47.98	1521.291
48	1611.325
48.02	1626.53
48.04	1629.712
48.06	1564.19
48.08	1574.782
48.1	1618.551
48.12	1486.869
48.14	1603.869
48.16	1528.303
48.18	1635.369
48.2	1549.339
48.22	1596.084
48.24	1614.555
48.26	1614.649
48.28	1541.392
48.3	1719.913
48.32	1656.311
48.34	1569.682
48.36	1561.184
48.38	1593.023
48.4	1460.141
48.42	1554.852
48.44	1502.91
48.46	1633.603
48.48	1522.741
48.5	1582.576
48.52	1641.093
48.54	1607.217
48.56	1621.747
48.58	1657.379
48.6	1616
48.62	1537.132
48.64	1596.757
48.66	1523.336
48.68	1557.613
48.7	1501.537
48.72	1485.302
48.74	1562.339
48.76	1494.315
48.78	1614.075
48.8	1589.652
48.82	1489.133
48.84	1567.136
48.86	1600.189
48.88	1596.761
48.9	1552.91
48.92	1640.01
48.94	1450.419
48.96	1527.58
48.98	1532.635
49	1519.585
49.02	1557.837
49.04	1601.893
49.06	1549.086
49.08	1586.264
49.1	1584.275
49.12	1577.708
49.14	1578.968
49.16	1566.408
49.18	1564.949
49.2	1495.82
49.22	1507.908
49.24	1487.275
49.26	1454.844
49.28	1559.764
49.3	1514.585
49.32	1475.862
49.34	1608.039
49.36	1603.162
49.38	1592.515
49.4	1540.474
49.42	1539.831
49.44	1538.247
49.46	1522.954
49.48	1521.793
49.5	1553.068
49.52	1470.755
49.54	1517.062
49.56	1555.142
49.58	1569.221
49.6	1522.185
49.62	1484.972
49.64	1574.265
49.66	1545.362
49.68	1539.635
49.7	1520.277
49.72	1562.322
49.74	1576.343
49.76	1559.478
49.78	1484.996
49.8	1462.901
49.82	1616.211
49.84	1526.348
49.86	1499.339
49.88	1565.097
49.9	1544.794
49.92	1512.343
49.94	1530.294
49.96	1559.654
49.98	1506.487
50	1513.984
50.02	1446.412
50.04	1583.236
50.06	1436.999
50.08	1509.655
50.1	1469.28
50.12	1447.513
50.14	1500.032
50.16	1515.698
50.18	1547.29
50.2	1544.876
50.22	1504.314
50.24	1552.761
50.26	1420.845
50.28	1431.125
50.3	1438.91
50.32	1408.423
50.34	1526.94
50.36	1533.057
50.38	1527.24
50.4	1457.351
50.42	1507.16
50.44	1508.358
50.46	1511.404
50.48	1563.918
50.5	1604.471
50.52	1484.437
50.54	1543.131
50.56	1469.609
50.58	1587.763
50.6	1447.851
50.62	1461.545
50.64	1513.22
50.66	1476.449
50.68	1496.01
50.7	1565.104
50.72	1429.734
50.74	1470.465
50.76	1507.468
50.78	1540.624
50.8	1411.922
50.82	1498.24
50.84	1528.065
50.86	1602.416
50.88	1481.461
50.9	1525.589
50.92	1605.197
50.94	1462.661
50.96	1500.705
50.98	1509.442
51	1520.998
51.02	1488.964
51.04	1498.681
51.06	1549.299
51.08	1421.362
51.1	1490.854
51.12	1511.515
51.14	1538.897
51.16	1477.387
51.18	1488.994
51.2	1480.991
51.22	1504.964
51.24	1483.444
51.26	1489.884
51.28	1534.151
51.3	1467.845
51.32	1508.958
51.34	1566.116
51.36	1501.993
51.38	1573.868
51.4	1569.587
51.42	1458.827
51.44	1483.741
51.46	1506.203
51.48	1536.382
51.5	1488.089
51.52	1512.989
51.54	1436.99
51.56	1517.208
51.58	1430.591
51.6	1454.078
51.62	1492.326
51.64	1539.07
51.66	1455.59
51.68	1502.703
51.7	1484.355
51.72	1468.3
51.74	1506.122
51.76	1498.987
51.78	1549.663
51.8	1521.037
51.82	1515.318
51.84	1457.151
51.86	1506.327
51.88	1528.752
51.9	1569.176
51.92	1450.234
51.94	1480.684
51.96	1530.706
51.98	1541.452
52	1576.854
52.02	1585.474
52.04	1440.023
52.06	1474.717
52.08	1430.895
52.1	1485.268
52.12	1482.239
52.14	1434.792
52.16	1549.75
52.18	1608.227
52.2	1435.178
52.22	1482.489
52.24	1450.391
52.26	1467.217
52.28	1527.83
52.3	1474.593
52.32	1603.058
52.34	1659.628
52.36	1594.91
52.38	1561.229
52.4	1602.082
52.42	1669.178
52.44	1598.15
52.46	1642.817
52.48	1626.231
52.5	1664.176
52.52	1727.687
52.54	1772.352
52.56	1864.537
52.58	1800.997
52.6	1959.557
52.62	1953.87
52.64	2127.554
52.66	2264.078
52.68	2569.84
52.7	2689.113
52.72	2977.858
52.74	3409.722
52.76	3725.935
52.78	4485.836
52.8	5316.464
52.82	6252.664
52.84	7297.367
52.86	8282.549
52.88	9229.152
52.9	9207.086
52.92	8643.176
52.94	7770.479
52.96	6769.953
52.98	6215.185
53	5971.118
53.02	5732.451
53.04	5551.062
53.06	5053.561
53.08	4292.728
53.1	3670.977
53.12	2865.748
53.14	2500.521
53.16	2357.058
53.18	2035.818
53.2	1913.132
53.22	1862.766
53.24	1838.045
53.26	1763.049
53.28	1695.376
53.3	1742.272
53.32	1618.254
53.34	1595.461
53.36	1614.748
53.38	1618.483
53.4	1624.053
53.42	1578.3
53.44	1516.947
53.46	1544.408
53.48	1536.608
53.5	1492.827
53.52	1437.887
53.54	1491.487
53.56	1504.651
53.58	1475.317
53.6	1472.474
53.62	1488.123
53.64	1484.491
53.66	1469.479
53.68	1497.915
53.7	1507.402
53.72	1540.511
53.74	1507.787
53.76	1491.373
53.78	1485.427
53.8	1505.589
53.82	1417.58
53.84	1476.96
53.86	1465.88
53.88	1464.927
53.9	1515.976
53.92	1469.232
53.94	1423.333
53.96	1487.137
53.98	1449.15
54	1446.846
54.02	1426.597
54.04	1474.177
54.06	1452.535
54.08	1515.049
54.1	1448.631
54.12	1395.347
54.14	1492.454
54.16	1434.51
54.18	1363.921
54.2	1405.096
54.22	1442.76
54.24	1334.104
54.26	1464.607
54.28	1400.937
54.3	1439.433
54.32	1363.277
54.34	1472.976
54.36	1469.177
54.38	1497.408
54.4	1486.08
54.42	1362.493
54.44	1492.329
54.46	1459.151
54.48	1463.875
54.5	1485.496
54.52	1424.013
54.54	1451.645
54.56	1472.43
54.58	1440.856
54.6	1475.529
54.62	1425.397
54.64	1439.198
54.66	1483.754
54.68	1390.022
54.7	1497.507
54.72	1530.438
54.74	1433.711
54.76	1415.037
54.78	1473.915
54.8	1568.824
54.82	1414.515
54.84	1431.213
54.86	1494.454
54.88	1454.918
54.9	1407.335
54.92	1484.866
54.94	1493.679
54.96	1518.074
54.98	1514.147
55	1514.899
55.02	1459.833
55.04	1549.363
55.06	1531.775
55.08	1422.638
55.1	1528.334
55.12	1510.441
55.14	1459.091
55.16	1532.998
55.18	1584.637
55.2	1509.481
55.22	1554.243
55.24	1584.2
55.26	1570.886
55.28	1657.2
55.3	1549.575
55.32	1585.011
55.34	1585.65
55.36	1617.577
55.38	1619.298
55.4	1553.315
55.42	1698.161
55.44	1582.683
55.46	1715.494
55.48	1597.66
55.5	1593.477
55.52	1777.545
55.54	1660.153
55.56	1618.113
55.58	1680.741
55.6	1737.666
55.62	1691.231
55.64	1729.501
55.66	1732.221
55.68	1724.217
55.7	1727.323
55.72	1735.564
55.74	1778.881
55.76	1800.459
55.78	1797.447
55.8	1827.908
55.82	1935.013
55.84	1871.984
55.86	1859.988
55.88	1871.654
55.9	1933.192
55.92	1913.584
55.94	2003.253
55.96	1889.563
55.98	1963.411
56	1994.57
56.02	1901.132
56.04	1861.978
56.06	1952.689
56.08	1961.572
56.1	1837.128
56.12	1848.772
56.14	1795.858
56.16	1772.654
56.18	1904.717
56.2	1717.233
56.22	1784.703
56.24	1743.995
56.26	1678.166
56.28	1714.529
56.3	1639.729
56.32	1622.511
56.34	1582.02
56.36	1620.439
56.38	1614.628
56.4	1554.597
56.42	1408.869
56.44	1503.608
56.46	1484.813
56.48	1535.481
56.5	1475.998
56.52	1413.187
56.54	1515.926
56.56	1486.542
56.58	1441.46
56.6	1467.021
56.62	1532.897
56.64	1489.569
56.66	1520.206
56.68	1421.339
56.7	1481.04
56.72	1438.681
56.74	1468.563
56.76	1390.896
56.78	1342.402
56.8	1297.938
56.82	1518.356
56.84	1506.461
56.86	1436.667
56.88	1415.925
56.9	1384.216
56.92	1440.957
56.94	1379.831
56.96	1409.339
56.98	1424.753
57	1484.646
57.02	1442.57
57.04	1351.353
57.06	1424.435
57.08	1358.464
57.1	1406.399
57.12	1374.109
57.14	1397.266
57.16	1374.99
57.18	1375.996
57.2	1379.672
57.22	1416.661
57.24	1356.639
57.26	1331.646
57.28	1316.941
57.3	1310.359
57.32	1371.885
57.34	1324.257
57.36	1365.561
57.38	1380.601
57.4	1379.355
57.42	1319.754
57.44	1364.099
57.46	1362.757
57.48	1369.43
57.5	1351.098
57.52	1456.711
57.54	1277.939
57.56	1364.747
57.58	1435.493
57.6	1411.336
57.62	1350.406
57.64	1320.368
57.66	1347.168
57.68	1329.651
57.7	1298.628
57.72	1404.348
57.74	1401.08
57.76	1414.697
57.78	1330.053
57.8	1384.813
57.82	1363.363
57.84	1367.139
57.86	1388.928
57.88	1346.295
57.9	1308.328
57.92	1337.928
57.94	1366.146
57.96	1384.181
57.98	1400.241
58	1345.021
58.02	1342.753
58.04	1357.51
58.06	1252.436
58.08	1358.248
58.1	1336.521
58.12	1412.225
58.14	1386.017
58.16	1362.45
58.18	1303.436
58.2	1351.014
58.22	1365.141
58.24	1386.462
58.26	1355.769
58.28	1288.153
58.3	1375.006
58.32	1325.939
58.34	1409.723
58.36	1347.648
58.38	1352.595
58.4	1288.239
58.42	1304.48
58.44	1296.528
58.46	1369.25
58.48	1415.477
58.5	1370.564
58.52	1318.849
58.54	1402.775
58.56	1377.649
58.58	1311.994
58.6	1432.885
58.62	1374.959
58.64	1358.559
58.66	1342.791
58.68	1359.049
58.7	1349.593
58.72	1287.202
58.74	1322.952
58.76	1408.723
58.78	1354.02
58.8	1335.721
58.82	1271.964
58.84	1350.486
58.86	1348.357
58.88	1322.084
58.9	1308.365
58.92	1335.858
58.94	1316.466
58.96	1432.598
58.98	1345.176
59	1339.635
59.02	1303.282
59.04	1291.041
59.06	1286.875
59.08	1247.345
59.1	1307.16
59.12	1295.26
59.14	1268.142
59.16	1330.852
59.18	1327.46
59.2	1286.013
59.22	1260.617
59.24	1275.833
59.26	1349.658
59.28	1331.709
59.3	1306.053
59.32	1262.952
59.34	1313.597
59.36	1284.629
59.38	1323.788
59.4	1310.972
59.42	1301.852
59.44	1280.73
59.46	1287.869
59.48	1285.815
59.5	1355.466
59.52	1384.6
59.54	1272.797
59.56	1307.65
59.58	1332.922
59.6	1346.121
59.62	1374.806
59.64	1266.438
59.66	1279.802
59.68	1321.352
59.7	1409.839
59.72	1273.852
59.74	1365.579
59.76	1281.886
59.78	1302.734
59.8	1350.81
59.82	1301.035
59.84	1389.939
59.86	1361.444
59.88	1291.274
59.9	1281.343
59.92	1439.879
59.94	1269.394
59.96	1374.249
59.98	1321.134
60	1304.684
60.02	1338.903
60.04	1281.932
60.06	1264.916
60.08	1308.16
60.1	1334.151
60.12	1358.517
60.14	1318.433
60.16	1373.307
60.18	1358.791
60.2	1348.881
60.22	1298.615
60.24	1307.421
60.26	1332.437
60.28	1306.396
60.3	1256.586
60.32	1280.236
60.34	1340.077
60.36	1344.935
60.38	1314.366
60.4	1308.272
60.42	1358.815
60.44	1354.159
60.46	1272.248
60.48	1218.342
60.5	1301.022
60.52	1286.58
60.54	1376.25
60.56	1306.09
60.58	1312.774
60.6	1404.939
60.62	1348.477
60.64	1348.079
60.66	1315.246
60.68	1295.381
60.7	1302.808
60.72	1299.8
60.74	1328.55
60.76	1321.487
60.78	1353.982
60.8	1317.49
60.82	1241.386
60.84	1311.238
60.86	1373.141
60.88	1401.375
60.9	1354.224
60.92	1411.236
60.94	1295.781
60.96	1331.386
60.98	1317.166
